sentence,article,biased_words4,topic_abortion,topic_coronavirus,topic_elections-2020,topic_environment,topic_gender,topic_gun-control,topic_immigration,topic_international-politics-and-world-news,topic_middle-class,topic_sport,topic_student-debt,topic_trump-presidency,topic_vaccines,topic_white-nationalism,outlet_alternet,outlet_breitbart,outlet_federalist,outlet_fox-news,outlet_huffpost,outlet_msnbc,outlet_reuters,outlet_usa-today,type_center,type_left,type_right,Label_bias_Biased,Label_bias_No agreement,Label_bias_Non-biased
"[   1  355 1882 4102  362 4496 4233 1791  119 2470 1882    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1634  308 ...    0    0    0],[   1 4102 4233    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1  144  145  680 2506   44  883 4528 1398 2590  714 3196 4537 1529
   11 3195  576   54 4538 1237    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 4527    9 ...    0    0    0],[   1   54 4538    0    0    0    0    0    0    0    0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 4578  535 4580 4581  222 3344 1180 3353  202 1111 4416 1690 1783
 3350 1957  341    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  328 4577 ...    0    0    0],[   1 4416    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  732   11   12 4671 4672 1246 1832 3616 1134 4654    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 835 349 ...   0   0   0],[   1 4654 4672    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  458  266  271  529 1782 1183  818 1899 4234  452  453  145 1373
  140 1580  760 4108  462  348   79  681 2874 4684  644  522    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  247 1037 ...    0    0    0],[   1 4234    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1   86  449 4698  643 1480 4699 3937 1361  533  330 2459  154 3195
 3196 1043   63  132  154  144  145 3402  864  667  720 1674 1043  480
 2000 4114  217  676 2001 2002    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1  86 449 ...   0   0   0],[  1 667   0   0   0   0   0   0   0   0   0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1  147  301 9558  374 1993 3478 1341 1917  360  153  536  273 6610
 3266  108 1025 5889 1278  745  301   71 1225    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1512 1120 ...    0    0    0],[   1 5889    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1 2170 1480 4716 4717 4718  458  976 1489  951 1551 4719  198   56
 1215 1491  394    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 379 452 ...   0   0   0],[   1 1215 1491    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1   544   735  1387   745 11682  3557    78  3384   220  8917   205
   230  1325   485 28931  2423   983  2299   349 10387  3248  2237  1540
  1010  1228  5777  2119     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 1512 1120 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1  753  754  755 3879   39 3195 3196   59   60  151  603   14 1025
  330 2459  154  429 4760 1351  458   15  134    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 753 754 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1 1997 1775  693  598  359  558  179  325 4847    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 4527  558 ...    0    0    0],[  1 598   0   0   0   0   0   0   0   0   0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
"[   1 2607 4876 4877  680 2198 4878 4875  249   78 1440 2949  349 4879
 2950 3879   68   33    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1110 1313 ...    0    0    0],[   1 2607    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1 2679  308  484  584 4932  153 4937  759  301 4938 1047  538 1047
 4939  367  507 4940 1170  511 1993 4941 2119    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1223  522 ...    0    0    0],[   1 4940    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 3100  792 1477   56  469 4963  205  481  792 2419 2119 2416 1486
  145  499    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 544 214 ...   0   0   0],[   1 2416 1486    0    0    0    0    0    0    0    0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  859 5003 5004 3250 2776 1347 5005 1966  443 5006 2476   22 1814
 2058 4949 1252  676 2617 5007 5008  363  596    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  859 5003 ...    0    0    0],[   1 5007 5006    0    0    0    0    0    0    0    0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1  157  628 1501 1494 5186  808  599  109 1246 1431 3621  808 2358
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 2298   14 ...    0    0    0],[   1 5186 3621    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  211   33  351 1082 5204 5205   60   33 1167 1731 2241 5203 4539
 5206  972 2281 2241    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  348 5189 ...   14 1972  902],[   1 4539    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1 2258 2282   62 2323  180   78  301 1880 2277  887  817 2324 1262
 2325  810 2326  655 1938 2327 2328  176 1262 2258   62  491 2122    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  869 2257 ...    0    0    0],[   1 2282 2323 2326  655    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 1797  279 5623 5624 5625   25 2840 2859 3353  342    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  555 1932 ...    0    0    0],[   1 2840    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 3196   86  823 1553  522  154  144  145   56   60  349  297  477
  596  479  285  737  459 4724 1043   63    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 5631 5632 ...    0    0    0],[  1 823   0   0   0   0   0   0   0   0   0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"[   1 5653 5654 1094 5655 5282 3579 3950  494 4215  402 4375   59  304
 5650 4130    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1603   60 ...    0    0    0],[   1 4215    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1 1393 1394 1353 5041 5703 1405 1395  764  373 1197 1442 1378  459
  621    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  350 1378 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1 1252 3409 1247 4135 1367  217   87  663  558  179 3413 4833  594
 1252 2774 2757 3421  485  677  829  676    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 5729  908 ...    0    0    0],[   1 4833    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1  753 5484 5768 4693 3076  578 1488  449 2378 5769 1567 1534 1198
  114   11 2237 3266 1033 5770 1188  565 1229    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  753 5484 ...    0    0    0],[   1 1188 5769    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  869 2257  720 2258  613  977 2259 1246 1342 1869  172  449 1000
  650  607  182 1248   93  978 1866  887  719 2099    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  869 2257 ...    0    0    0],[   1 1866  887    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"[   1 3091 4054 1578  311 2195  565 1154  548  565 3062  928  484 1154
  548  565 4032    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 350 565 ...   0   0   0],[   1 2195    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1  145  499 3873 3074 4857  452 5834 5853  485 5854  375  132  453
 2614  151  478    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 5830  453 ...    0    0    0],[   1 5854 3074    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1 1120  792  317 5868 4334 1260 5869 1775 1143 4393 4335 1167 1918
   27 1171 2043 5870   24 4026 1598  742  613 5871    9   34  128 5872
  742    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1120  792 ...    0    0    0],[   1 4026 5869    0    0    0    0    0    0    0    0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 5885  153  535 3728  654 2681  295   42  154  145 2966 3267 1507
 5886 2043 1205 4135 1043   63 1377  130 2044 1121    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 5885  153 ...    0    0    0],[   1  654  295 2681  130 2044    0    0    0    0    0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  154  144  145   78 1082  128  740  151 1680  478  796 5922  453
 2070 1206  452  671 3535  555  630  811    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 154 144 ...   0   0   0],[   1 5922    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[    1   145  5924   168  5925  1465   558   701  2624 22936    56   178
   412   454  1501  2472   248  1114  3765   309  3761  3762  1976     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 3763 1884 ...    0    0    0],[   1 5924    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"[ 1 67 42 37  3 68 28  7 52 69 31 70 71 72 73 74 68 75 76 77  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0]",[1 3 4 ... 0 0 0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1  603  511 1881  584  285  544 1746  603 1526 1603   50  928    9
 1752 1287  954  908 1102  654 5951 5952 5953  235   33 5941  147 5954
 1746 2093  421 1746 2906  985 1696 1530 1287   92    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1559  908 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1  591 1206 1110 6011 3453  578 4039 4901 2470  681 6012 4681 4630
 2470 1636  565 1936   78   88  297    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  591 1206 ...    0    0    0],[  1 681   0   0   0   0   0   0   0   0   0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1  601  374   62  313 3094 2331 3181  307 1353 6045 1254   25 6095
 1055   70  132 3551  742    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  449 4003 ...    0    0    0],[   1 6095 6045 3551    0    0    0    0    0    0    0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1 6141  527 1643 1798 4045  591 6142 1198   78 1367 4082  407  408
 1254 5737 1674  643  312 3476 6143 6144 1688 1699 1486 5246 2269 5342
 1674   70    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 6141  527 ...    0    0    0],[   1 3476 6143 5246 2269 1486    0    0    0    0    0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 3170 2625  373 6167 4050 6168 3169   56 1034  558  179  629 2044
 4910 6169 6170    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  972 2678 ...    0    0    0],[   1 6167    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1 1246  377  718 1150  843  112  132 1246   81 1259 1551 1196 1530
 1258 1373 1181 1261 1953   78    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  248 2943 ...    0    0    0],[   1  112  132 1181  843    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[  1 715 827 629 715 827 325 168 301 729 827 189 831 832 720 715   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",[  1 714 270 ...   0   0   0],[  1 720 715   0   0   0   0   0   0   0   0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  154  144  145 1367   67 6171  949 3856  205  565 1228  626 5137
  801 1189  156  157 3823 1260 1775    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 154 144 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1 1319  535  808   79  126 2321 1287  480   80 1171 1936   79 2350
  390  565 1246 6185 1154 6187    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1   62 1353 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1 1702  109 1315  319 1324  140  560 2740 3505 1809 1810  447 1150
 1722 6214  987 6215    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  578 6203 ...    0    0    0],[   1 6214    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  753  754  755  429  458  208  772  189   39 6222  352   40 6223
 4987 6224 1838  459 3679 5385 1721 3152    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 4207 6220 ...    0    0    0],[   1 4987 5385 3679    0    0    0    0    0    0    0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[    1  4003  3656  1158  4012  6291   559  1207   644 29010  1528   330
  2241  1503  5891  6292   626   429  3429   544  6293  5494     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 4003 3656 ...    0    0    0],[   1  544 6293    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1 6339 6238  817 2727 3803 1064 2144  594   14 1752  544  987  731
   87 6340    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1   87 6238 ...    0    0    0],[  1 817 731   0   0   0   0   0   0   0   0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[    1 13361   843  5621   172  6203   408   566  2423   357   513  4593
   202  5603  2552  3350     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 1512 1120 ...    0    0    0],[   1  566 2423  513    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
